,VEHQ,BEDROOMQ,STATE,SAVACCTX,EARNCOMP,NEWID,AGE_REF,SWIMPOOL,HLFBATHQ,FINDRETX,INCLASS,SEX2,OCCUCOD1,OCCUCOD2,NO_EARNR,SECESTX,RACE2,REF_RACE,VEHQL,FAM_SIZE,SEX_REF,PERSLT18,POVLEVCY,BATHRMQ,AGE2,TOTEXPCQ,PERSOT64,INC_RANK,NUM_AUTO,TOTEXPPQ,REGION,Entertainment,Misc,Housing,housing,Neccessities,Type_home,Income,Transportation,Medical
3221,2,3,51.0,.,1,2580973,55,,1,0,9,1.0,3.0,,1,.,2.0,1,0,2,2,0,15989,2,63,0.0,0,0.852,2,19673.9501,3.0,1803.0,450.0,2361.0,5.0,4690.0,1,214545.2501,6577.0,1971.7
3222,2,3,6.0,.,8,2580983,74,,0,0,7,2.0,,,0,.,1.0,1,0,2,1,0,14430,2,71,0.0,2,.,1,5532.4,4.0,195.0,120.0,1326.0,5.0,3120.0,1,100.0,1480.0,689.4
3223,2,3,6.0,.,7,2581003,20,,0,0,8,,,,1,.,,1,0,5,2,2,29213,2,.,0.0,0,0.5317,1,10864.25,4.0,599.0,690.0,4555.0,6.0,6010.0,5,100956.25,3398.0,330.0
3224,4,4,48.0,.,2,2581033,43,1.0,2,0,9,2.0,3.0,3.0,2,.,4.0,1,0,4,1,2,24219,2,35,0.0,0,0.9752,2,26952.2427,3.0,3032.0,225.0,5908.0,11.0,8920.0,1,454245.2427,6364.0,420.0
3225,1,2,48.0,.,1,2581083,52,1.0,2,0,8,,1.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.6203,0,8296.5,3.0,320.0,420.0,4311.0,5.0,2584.0,1,121197.5,603.0,-458.0
3226,1,1,6.0,.,2,2581103,35,1.0,0,0,8,2.0,1.0,5.0,2,.,1.0,1,0,4,1,2,24219,1,35,0.0,0,0.2937,0,9230.55,4.0,426.0,210.0,3232.0,5.0,5596.0,6,47106.55,3300.0,25.0
3227,1,3,39.0,.,1,2581133,38,,1,1500,7,,1.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.4668,0,5655.25,2.0,204.0,381.0,2095.0,5.0,1590.0,1,85178.25,450.0,585.0
3228,3,3,42.0,.,8,2581143,76,,1,0,3,2.0,,,0,.,1.0,1,0,2,1,0,14430,1,80,0.0,2,0.1202,0,5534.4,1.0,300.0,210.0,2024.0,0.0,1755.0,1,12519.0,2902.0,1044.4
3229,1,2,,.,1,2581163,38,,0,2000,6,,3.0,,1,.,,1,1,1,2,0,12424,1,.,0.0,0,0.3377,1,6816.7501,2.0,462.0,150.0,2975.0,5.0,460.0,4,61073.750100000005,3211.0,990.0
3230,2,1,48.0,.,8,2581183,63,,0,0,7,,,,0,.,,3,0,5,1,3,28496,1,.,0.0,0,0.5308,0,5464.7,3.0,200.0,381.0,1352.0,6.0,3877.0,1,49619.0,2654.0,483.7
3231,3,3,48.0,.,5,2581193,40,1.0,0,0,9,1.0,,5.0,1,.,1.0,1,0,4,2,2,24219,3,41,0.0,0,0.7538,0,44783.7501,3.0,760.0,802.0,38616.0,5.0,2830.0,1,171625.7501,2940.0,1080.0
3232,1,1,51.0,.,1,2581203,45,,0,0,1,,10.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.0365,1,2681.5,3.0,360.0,183.0,1820.0,5.0,795.0,8,8276.5,520.0,0.0
3233,2,3,,.,2,2581233,59,,1,0,9,2.0,15.0,5.0,2,.,1.0,1,0,2,1,0,15989,2,57,0.0,0,.,0,12941.4927,3.0,615.0,168.0,3419.0,5.0,5388.0,1,3314.4927,3948.0,852.0
3234,2,3,,.,1,2581253,69,,1,0,1,,4.0,,1,.,,1,0,1,2,0,11452,2,.,0.0,1,0.001,1,3011.7001,3.0,18.0,231.0,844.0,11.0,650.0,1,-3608.9999,882.0,836.7
3235,2,3,29.0,.,2,2581263,34,,1,0,8,1.0,3.0,15.0,2,.,1.0,1,0,4,2,2,24219,2,41,0.0,0,0.542,0,11803.5002,2.0,1952.0,228.0,3648.0,5.0,3821.0,1,99627.50020000001,2980.0,639.0
3236,1,4,12.0,.,2,2581313,34,1.0,0,0,9,1.0,3.0,3.0,2,.,1.0,6,0,5,2,3,28496,3,30,0.0,0,.,0,31256.4427,3.0,1031.0,450.0,15211.0,5.0,13976.0,1,304960.4427,2121.0,570.0
3237,1,4,4.0,.,2,2581323,52,,0,0,9,2.0,1.0,1.0,2,.,2.0,2,0,3,1,1,19219,2,46,0.0,0,0.7442,1,19690.75,4.0,5205.0,666.0,5733.0,5.0,4965.0,1,168622.75,4516.0,569.0
3238,6,3,55.0,.,3,2581333,50,,0,0,9,2.0,10.0,11.0,5,.,1.0,1,0,5,1,2,29213,2,53,0.0,0,0.703,4,32724.3501,2.0,217.0,435.0,4071.0,5.0,3574.0,1,151497.35009999998,46671.0,1831.0
3239,3,3,,.,4,2581353,53,,0,0,7,,10.0,,2,.,,1,0,2,1,0,15989,2,.,0.0,0,0.5203,1,6239.3501,3.0,526.0,330.0,1287.0,6.0,4480.0,1,96939.35010000001,4377.0,0.0
3240,3,3,17.0,.,3,2581363,36,,0,0,9,2.0,1.0,1.0,3,.,1.0,1,0,6,1,3,32917,1,33,0.0,0,0.8803,2,14542.5,2.0,937.0,930.0,4256.0,5.0,9062.0,6,246409.5,3308.0,270.0
3241,1,2,13.0,.,1,2581383,58,,0,0,6,,2.0,,1,.,,2,0,1,1,0,12424,2,.,0.0,0,0.3662,0,5365.0,3.0,109.0,708.0,3679.0,5.0,1395.0,8,64612.0,186.0,45.0
3242,1,2,,.,4,2581393,29,,1,0,7,,12.0,,2,.,,1,0,2,1,0,15989,1,.,0.0,0,0.498,1,6808.0,3.0,397.0,0.0,2968.0,6.0,1680.0,1,91056.0,1005.0,1108.0
3243,4,1,17.0,.,8,2581403,57,,1,0,3,,,,0,.,,1,0,1,1,0,12424,1,.,0.0,0,0.1073,0,3707.5,2.0,0.0,177.0,1268.5,0.0,1300.0,1,12000.0,2430.0,650.0
3244,3,4,8.0,.,1,2581413,53,,1,0,9,2.0,3.0,,1,.,4.0,4,0,4,1,1,25030,4,48,0.0,0,0.7461,2,33483.7501,4.0,10.0,495.0,5452.0,5.0,2860.0,1,168798.7501,5470.0,2675.0
3245,2,2,6.0,.,4,2581423,75,,0,0,9,,5.0,,2,.,,1,0,2,2,0,14430,2,.,0.0,1,0.632,2,11204.2001,4.0,120.0,502.0,5739.0,5.0,2770.0,8,112651.5001,2972.0,1195.7
3246,5,4,6.0,.,4,2581453,57,,0,0,9,,13.0,,2,.,,6,0,3,2,0,18680,2,.,0.0,0,0.705,2,13572.45,4.0,481.0,582.0,2006.0,6.0,6926.0,1,144493.45,3152.0,1070.0
3247,1,1,47.0,.,8,2581473,64,,0,0,3,,,,0,.,,1,0,1,2,0,12424,1,.,0.0,0,0.1192,1,2753.0,3.0,200.0,120.0,1793.0,6.0,520.0,9,12491.0,360.0,450.0
3248,2,3,4.0,.,2,2581483,46,,0,0,9,2.0,3.0,6.0,2,.,1.0,1,0,4,1,2,24219,2,45,0.0,0,0.8821,1,21995.25,4.0,3577.0,264.0,8635.75,5.0,8262.0,1,249424.5,4755.0,646.0
3249,1,4,12.0,.,8,2581493,48,,1,0,2,2.0,,,0,.,4.0,4,0,5,1,2,29213,2,35,0.0,0,.,1,7491.0,3.0,591.0,270.0,2879.0,5.0,5009.0,1,0.0,3247.0,0.0
3250,2,3,18.0,.,2,2581503,43,,0,0,8,2.0,14.0,4.0,2,.,1.0,1,0,4,1,2,24219,1,44,0.0,0,0.5935,0,11312.2501,2.0,1030.0,540.0,2797.0,6.0,5160.0,1,115090.2501,4836.0,1615.0
3251,2,3,,.,1,2581513,60,,0,0,7,,1.0,,1,.,,1,0,2,2,0,15989,2,.,0.0,0,0.0592,1,9499.95,2.0,1149.0,184.0,1524.0,5.0,4762.0,1,8230.95,6264.0,906.0
3252,0,1,6.0,.,8,2581523,87,,0,0,3,,,,0,.,,1,0,1,2,0,11452,1,.,0.0,1,0.0827,0,5250.0,4.0,138.0,72.0,4635.0,5.0,704.0,8,10000.0,0.0,0.0
3253,2,3,,0,1,2581535,53,,0,1800,9,,3.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.7572,1,22196.75,2.0,641.0,360.0,11549.0,5.0,2395.0,5,174094.75,5413.0,2467.0
3254,0,3,16.0,.,1,2581543,46,,0,0,9,,5.0,,1,.,,2,0,1,1,0,12424,2,.,0.0,0,0.6958,0,8586.5001,4.0,995.0,0.0,4162.0,5.0,1796.0,1,151434.5001,1440.0,140.0
3255,1,3,13.0,.,2,2581553,34,,1,0,6,1.0,4.0,13.0,2,.,2.0,6,0,4,2,2,24219,2,34,0.0,0,0.1705,1,4619.1501,3.0,500.0,0.0,1189.0,5.0,3695.0,3,18537.1501,1620.0,15.0
3256,4,4,,.,5,2581573,31,1.0,0,0,9,1.0,,16.0,1,.,1.0,1,0,4,2,2,24219,2,32,0.0,0,0.7281,0,11206.4426,2.0,923.0,550.0,2623.0,5.0,4445.0,1,82654.4426,4783.0,1480.0
3257,1,5,6.0,.,3,2581583,50,1.0,0,0,9,1.0,3.0,3.0,3,.,1.0,1,0,4,2,0,24631,6,59,0.0,0,0.9991,1,52190.9425,4.0,5345.0,75.0,15558.0,5.0,13954.0,1,593952.9425,8062.0,2000.0
3258,2,2,6.0,.,3,2581593,23,1.0,0,0,8,1.0,4.0,14.0,4,.,1.0,1,1,4,2,0,24631,1,28,0.0,0,0.5883,2,14884.2501,4.0,122.0,1110.0,6468.0,5.0,4300.0,8,112881.2501,9660.0,0.0
3259,1,3,48.0,.,1,2581614,36,,0,0,3,2.0,15.0,,1,.,1.0,1,0,5,1,3,28496,2,37,0.0,0,0.0893,0,11292.4999,3.0,517.0,418.0,5037.0,11.0,5857.0,1,13153.499899999999,3003.75,1050.0
3260,3,4,6.0,.,2,2581623,51,,1,0,9,1.0,3.0,1.0,2,.,1.0,1,0,2,2,0,15989,2,65,0.0,1,0.2591,0,17593.7001,4.0,703.0,90.0,5629.0,0.0,4180.0,1,27417.700100000002,7272.0,1800.0
3261,2,3,,.,2,2581643,77,,0,0,9,2.0,16.0,7.0,2,.,1.0,1,0,2,1,0,14430,1,74,0.0,2,0.7341,2,10578.4001,3.0,2935.0,135.0,729.0,6.0,2921.0,1,107695.0001,2400.0,2208.4
3262,1,3,8.0,.,7,2581693,68,,0,0,4,,,,1,.,,1,0,2,2,0,14430,2,.,0.0,1,.,1,5155.5999,4.0,243.0,110.0,1679.0,5.0,2600.0,1,325.8999,1080.0,766.7
3263,2,2,9.0,.,2,2581753,26,,0,0,4,1.0,2.0,3.0,2,.,2.0,1,0,3,2,1,19219,1,24,0.0,0,0.2172,1,7070.7501,1.0,529.0,360.0,3061.0,6.0,1740.0,2,39873.750100000005,5134.0,0.0
3264,2,3,1.0,.,8,2581783,66,,0,0,1,,,,0,.,,1,0,1,1,0,11452,2,.,0.0,1,0.0369,0,6729.2,3.0,447.0,333.0,3502.5,5.0,2340.0,1,4355.0,3600.0,499.7
3265,2,3,34.0,.,1,2581793,70,,0,0,8,,4.0,,1,.,,1,0,1,1,0,11452,1,.,0.0,1,0.6344,2,4702.9501,1.0,131.0,476.0,1765.0,6.0,2709.0,2,63842.2501,1266.0,424.7
3266,3,4,26.0,.,2,2581803,46,,1,0,7,2.0,15.0,3.0,2,.,1.0,1,0,6,1,1,34302,1,37,0.0,0,0.4621,1,11627.5001,2.0,1070.0,55.0,3155.0,0.0,3890.0,1,61080.500100000005,5040.0,1400.0
3267,1,3,42.0,.,7,2581823,87,,0,6000,9,,,,1,.,,1,0,2,2,0,14430,2,.,0.0,1,0.7363,0,14158.7,1.0,497.0,666.0,3568.0,5.0,2752.0,2,148099.0,5325.0,2627.7
3268,0,4,34.0,.,1,2581853,23,,1,0,2,,1.0,,1,.,,2,0,1,1,0,12424,1,.,0.0,0,0.0167,0,4804.6501,1.0,99.0,204.0,2040.0,0.0,1498.0,1,4048.6501,360.0,15.0
3269,0,1,42.0,.,1,2581863,38,,0,0,7,,7.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.476,0,7596.5001,1.0,658.0,140.0,2947.0,6.0,2805.0,8,86822.5001,300.0,170.0
3270,0,1,51.0,.,8,2581873,63,,0,0,3,,,,0,.,,1,0,1,2,0,12424,1,.,0.0,0,0.1258,0,2598.0,3.0,198.0,138.0,1088.0,5.0,1989.0,8,12898.0,0.0,196.0
3271,2,2,29.0,.,2,2581903,28,,0,0,9,1.0,2.0,3.0,2,.,1.0,1,0,2,2,0,15989,1,29,0.0,0,0.6895,2,13466.2501,2.0,513.0,444.0,4559.0,5.0,5792.0,4,147396.2501,4650.0,727.0
3272,2,3,39.0,.,2,2581923,31,,1,0,8,1.0,4.0,1.0,2,.,1.0,1,0,4,2,2,24219,1,38,0.0,0,0.608,2,8646.5001,2.0,359.0,150.0,2991.0,11.0,2497.0,1,119128.5001,3309.0,1296.0
3273,1,4,17.0,.,2,2581943,57,,0,0,9,1.0,7.0,1.0,2,.,4.0,4,0,2,2,0,15989,2,59,0.0,0,0.9138,0,13561.5,2.0,789.0,393.0,6825.0,5.0,2600.0,1,282677.5,5210.0,0.0
3274,4,3,26.0,.,8,2581963,77,,0,0,8,2.0,,,0,.,1.0,1,0,2,1,0,14430,2,76,0.0,2,0.6444,0,9971.9,2.0,0.0,339.0,3150.0,5.0,7260.0,1,64918.0,964.0,2204.4
3275,4,5,6.0,.,7,2581984,20,,0,0,2,,,,3,.,,1,0,6,1,0,34166,3,.,0.0,0,0.0515,4,16507.5,4.0,440.0,0.0,8959.0,0.0,12121.0,5,13733.5,1250.0,50.0
3276,0,2,17.0,.,8,2582113,87,,0,0,6,,,,0,.,,1,0,1,2,0,11452,2,.,0.0,1,0.284,0,37698.7,2.0,324.0,156.0,2508.0,5.0,6160.0,8,25187.0,90.0,781.7
3277,1,1,55.0,.,1,2582123,26,,0,0,6,,1.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.3826,0,7385.25,2.0,319.0,195.0,3314.0,5.0,1408.0,7,69084.25,1007.0,447.0
3278,3,4,27.0,.,2,2582143,41,,1,7200,9,1.0,2.0,3.0,2,.,1.0,1,0,4,2,2,24219,2,43,0.0,0,0.9664,2,32934.3426,2.0,5455.0,525.0,8711.75,5.0,7670.0,1,380028.1926,5280.0,2699.4
3279,3,5,9.0,.,1,2582163,40,1.0,0,0,5,,6.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.252,1,10838.2501,1.0,645.0,300.0,3997.25,6.0,3260.0,1,46440.000100000005,4439.0,470.0
3280,1,3,51.0,.,1,2582183,57,,1,0,5,,4.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,.,1,3938.1999,3.0,176.0,78.0,1646.5,0.0,2280.0,1,599.6999000000001,1226.0,400.0
3281,2,3,,.,5,2582193,38,,0,0,8,1.0,,3.0,1,.,1.0,1,0,3,2,1,19219,3,41,0.0,0,0.5539,0,11869.0,3.0,1177.0,543.0,4899.5,5.0,3466.0,1,104994.5,5860.0,600.0
3282,5,4,17.0,.,2,2582233,49,,1,0,9,2.0,2.0,1.0,2,.,2.0,2,0,4,1,2,24219,2,51,0.0,0,0.902,1,18399.0001,2.0,712.0,180.0,4942.5,5.0,6139.0,1,217187.5001,16525.0,24.0
3283,2,3,48.0,.,5,2582253,51,1.0,0,0,6,1.0,,3.0,1,.,1.0,1,0,2,2,0,15989,2,50,0.0,0,0.396,0,10025.35,3.0,452.0,471.0,4956.25,11.0,2066.0,1,68703.1,4665.5,250.0
3284,1,3,24.0,.,2,2582263,26,,0,0,9,1.0,8.0,12.0,2,.,2.0,2,0,4,2,2,24219,1,24,0.0,0,0.8509,1,25321.0,3.0,6171.0,672.0,8075.0,5.0,6822.0,2,226142.0,5276.0,457.0
3285,2,3,42.0,.,5,2582283,73,,2,6000,9,1.0,,8.0,1,.,1.0,1,0,2,2,0,14430,1,60,0.0,1,0.7097,1,17802.9501,1.0,706.0,125.0,5632.0,5.0,4921.0,1,119643.2501,5560.0,879.7
3286,1,2,12.0,.,1,2582343,29,1.0,0,0,5,,5.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,.,1,8416.8,3.0,201.0,135.0,3515.0,5.0,4855.0,8,533.8,2172.0,80.0
3287,1,3,21.0,.,1,2582353,31,,0,0,7,,10.0,,1,.,,1,0,2,1,1,16460,1,.,0.0,0,0.4664,0,7445.25,3.0,259.0,210.0,3873.0,11.0,3170.0,1,84803.25,1540.0,0.0
3288,2,3,6.0,6000,1,2582365,54,,0,0,9,2.0,3.0,,1,.,5.0,1,0,4,1,2,24219,2,45,0.0,0,0.8744,1,25967.5001,4.0,1241.0,300.0,14241.25,0.0,9630.0,4,242297.2501,2616.0,140.0
3289,7,5,24.0,.,4,2582373,74,1.0,1,0,9,1.0,1.0,,2,.,1.0,1,0,3,2,0,18680,4,74,0.0,2,0.7268,3,29273.4,3.0,1155.0,195.0,15621.0,5.0,5338.0,1,161240.0,9023.0,2807.4
3290,1,2,13.0,.,1,2582393,63,1.0,0,0,8,,1.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.5358,1,17214.0,3.0,381.0,60.0,11033.75,5.0,4806.0,8,100956.25,1933.0,948.0
3291,3,3,26.0,.,2,2582403,42,,1,0,9,2.0,10.0,3.0,2,.,1.0,1,0,2,1,0,15989,1,42,0.0,0,0.7842,2,9133.5,2.0,410.0,375.0,3716.0,5.0,2320.0,1,185759.5,3856.0,0.0
3292,3,1,6.0,.,2,2582423,30,,0,0,8,2.0,17.0,6.0,2,.,1.0,1,0,3,1,1,19219,1,28,0.0,0,0.5339,2,8767.5001,4.0,113.0,300.0,2638.0,0.0,5570.0,9,84281.5001,4857.5,14.0
3293,1,3,45.0,.,1,2582443,24,,0,1500,5,,1.0,,1,.,,1,0,1,2,0,12424,2,.,0.0,0,0.3154,1,8182.5,3.0,591.0,105.0,4278.0,5.0,2405.0,1,56910.5,946.0,360.0
3294,2,3,25.0,.,1,2582463,52,,1,0,9,1.0,5.0,,1,.,1.0,1,0,2,2,0,15989,1,54,0.0,0,0.7307,2,5811.0,1.0,320.0,0.0,1650.0,0.0,2966.0,1,161530.0,1440.0,50.0
3295,7,4,29.0,.,3,2582483,61,,0,10000,9,2.0,10.0,10.0,3,.,1.0,1,0,3,1,0,18680,3,58,0.0,0,0.8208,4,22409.4998,2.0,1252.0,660.0,3509.0,5.0,5774.0,1,148785.4998,13242.0,4107.0
3296,2,2,21.0,.,4,2582493,28,,0,0,8,,5.0,,2,.,,1,0,2,2,0,15989,2,.,0.0,0,0.5318,2,4507.9999,3.0,204.0,228.0,880.5,5.0,2600.0,9,100956.4999,2619.0,0.0
3297,1,2,8.0,.,8,2582503,59,,0,0,3,,,,0,.,,1,0,1,2,0,12424,1,.,0.0,0,0.1301,1,3515.2,4.0,30.0,204.0,2131.5,6.0,788.0,1,13247.0,801.0,555.7
3298,3,3,13.0,.,7,2582553,20,,0,0,9,,,,2,.,,2,0,4,2,0,24631,2,.,0.0,0,0.8145,2,12929.5,3.0,650.0,738.0,1558.0,5.0,6760.0,1,201912.5,4546.0,0.0
3299,1,0,22.0,.,8,2582563,59,,0,0,4,,,,0,.,,1,0,1,1,0,12424,1,.,0.0,0,0.2153,1,64851.0,3.0,15158.0,105.0,6062.0,6.0,22520.0,8,19550.0,5019.0,5308.0
3300,2,2,21.0,.,7,2582573,61,,0,0,5,,,,1,.,,1,0,2,2,0,15989,1,.,0.0,0,0.333,1,5407.7001,3.0,237.0,297.0,1185.75,0.0,3042.0,9,50285.250100000005,4218.0,416.7
3301,2,4,45.0,.,2,2582603,32,1.0,1,0,9,1.0,3.0,3.0,2,.,1.0,1,0,4,2,2,24219,3,31,0.0,0,0.994,0,33765.8852,3.0,0.0,75.0,19258.0,5.0,6140.0,1,1065506.8852,5981.0,600.0
3302,0,3,4.0,.,2,2582613,42,,0,0,9,1.0,3.0,3.0,2,.,2.0,2,0,3,2,1,19219,2,41,0.0,0,0.758,0,16569.5501,4.0,1838.0,726.0,5510.75,5.0,3790.0,1,173653.8001,4170.0,2910.0
3303,2,3,45.0,.,8,2582633,47,,0,0,5,2.0,,,0,.,1.0,1,0,2,1,0,15989,2,44,0.0,0,0.2365,2,5924.45,3.0,154.0,312.0,1691.75,5.0,3250.0,1,21359.0,1998.0,990.7
3304,2,4,26.0,.,5,2582653,58,1.0,1,0,8,2.0,,4.0,1,.,1.0,1,0,2,1,0,15989,1,55,0.0,0,.,0,11842.9001,2.0,810.0,150.0,4090.0,5.0,6280.0,1,644.9001,4268.0,777.0
3305,1,2,53.0,.,1,2582713,23,,0,0,4,,10.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.1871,0,5643.75,4.0,141.0,270.0,2119.0,0.0,1481.0,4,34442.75,4490.0,0.0
3306,3,2,,.,8,2582724,58,1.0,0,0,1,,,,0,.,,1,0,1,2,0,12424,2,.,0.0,0,.,1,43833.0,2.0,0.0,276.0,6839.0,5.0,6982.0,8,0.0,5739.0,275.0
3307,3,3,55.0,.,2,2582733,46,,0,0,9,1.0,10.0,1.0,2,.,1.0,1,0,5,2,3,28496,2,47,0.0,0,0.8227,0,18781.2,2.0,4133.0,411.0,4822.0,5.0,3175.0,1,205978.2,10967.0,440.0
3308,2,2,55.0,.,2,2582753,25,,0,0,8,2.0,7.0,2.0,2,.,1.0,1,0,3,1,1,19219,2,24,0.0,0,0.5325,2,7821.25,2.0,0.0,165.0,4025.0,6.0,2080.0,8,100956.25,2150.0,750.0
3309,4,3,,.,2,2582783,62,,1,0,8,2.0,16.0,4.0,2,.,2.0,2,0,2,1,0,15989,1,60,0.0,0,0.3092,2,5706.0001,3.0,0.0,606.0,1198.25,5.0,2730.0,1,45171.0501,5316.0,299.7
3310,3,3,12.0,.,1,2582793,34,,0,0,8,2.0,3.0,,1,.,1.0,1,0,5,1,3,28496,2,41,0.0,0,0.5761,1,36432.4,3.0,1037.0,600.0,5229.0,5.0,7290.0,1,111184.4,25630.0,2947.0
3311,0,1,22.0,.,1,2582813,32,,0,0,3,,5.0,,1,.,,2,0,1,2,0,12424,1,.,0.0,0,0.1265,0,4018.5,3.0,255.0,315.0,1364.0,6.0,1720.0,8,25179.5,1530.0,525.0
3312,2,4,33.0,.,5,2582823,38,1.0,0,32,7,1.0,,4.0,1,.,1.0,1,0,7,2,5,35740,1,25,0.0,0,0.5312,0,9703.2501,1.0,816.0,0.0,4357.0,0.0,2213.0,1,92627.2501,7158.0,77.0
3313,1,4,8.0,.,2,2582843,42,,1,0,9,2.0,1.0,1.0,2,.,1.0,1,0,4,1,2,24219,2,41,0.0,0,0.8954,0,21256.4999,4.0,2050.0,0.0,7542.0,5.0,9845.0,1,262486.4999,5256.0,1030.0
3314,2,2,6.0,.,8,2582863,87,,0,0,5,,,,0,.,,1,0,1,1,0,11452,2,.,0.0,1,0.3001,1,6459.7,4.0,698.0,180.0,2447.0,5.0,1976.0,1,26447.0,1182.0,612.7
3315,0,3,15.0,.,8,2582873,87,,1,0,7,,,,0,.,,4,0,1,2,0,11452,1,.,0.0,1,0.2117,0,11600.7,4.0,279.0,48.0,1999.0,6.0,2417.0,1,19200.0,2000.0,5930.7
3316,0,1,36.0,.,8,2582883,74,,0,0,3,,,,0,.,,2,0,1,2,0,11452,1,.,0.0,1,0.12,0,4265.0,1.0,650.0,108.0,2415.0,6.0,1980.0,7,12515.0,180.0,45.0
3317,1,3,12.0,.,4,2582893,81,,0,0,3,,3.0,,3,.,,1,0,3,1,0,18680,2,.,0.0,1,0.2311,1,4249.6501,3.0,195.0,216.0,1308.0,5.0,1950.0,1,31348.950100000002,790.0,499.7
3318,1,1,13.0,.,8,2582903,65,1.0,0,0,4,,,,0,.,,2,0,1,2,0,11452,1,.,0.0,1,0.1455,0,2934.7,3.0,0.0,0.0,1230.0,5.0,2210.0,8,14483.0,900.0,299.7
3319,3,1,2.0,.,2,2582943,60,,0,0,9,1.0,3.0,3.0,2,.,1.0,1,0,2,2,0,15989,1,65,0.0,1,0.9838,0,32974.9426,4.0,830.0,0.0,8860.0,0.0,10062.0,8,512869.9426,12558.0,3395.0
3320,2,5,39.0,.,5,2582953,63,,1,0,6,1.0,,5.0,1,.,1.0,1,0,2,2,0,15989,3,70,0.0,1,0.2399,1,13224.85,2.0,0.0,216.0,2558.0,5.0,3747.0,1,21954.15,2250.0,7055.7
3321,2,4,12.0,.,8,2582963,60,1.0,1,0,6,,,,0,.,,1,0,2,2,0,15989,1,.,0.0,1,0.3727,0,8195.9,3.0,1714.0,525.0,1882.5,6.0,4190.0,1,32518.0,3666.0,624.4
3322,0,1,23.0,.,8,2582983,27,,0,0,3,,,,0,.,,1,0,1,2,0,12424,1,.,0.0,0,.,0,5893.0,1.0,260.0,0.0,1905.0,0.0,4132.0,8,12000.0,2125.0,356.0
3323,2,2,6.0,.,4,2582993,26,,0,0,8,,4.0,,2,.,,1,0,2,2,0,15989,2,.,0.0,0,0.601,2,14300.5502,4.0,885.0,738.0,4964.0,5.0,4277.0,8,117602.5502,4082.0,425.0
3324,1,1,17.0,.,1,2583003,27,,0,0,8,,1.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.578,0,10704.5999,2.0,1385.0,0.0,4512.0,5.0,4920.0,8,111222.5999,1840.0,0.0
3325,2,2,42.0,.,5,2583013,27,,0,0,7,1.0,,3.0,1,.,1.0,1,0,3,2,1,19219,1,27,0.0,0,0.5281,1,8499.7501,1.0,528.0,240.0,4254.5,5.0,2797.0,2,99037.2501,1680.0,608.0
3326,1,2,45.0,.,1,2583033,45,,0,0,1,,15.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.0294,1,1837.25,3.0,84.0,0.0,812.0,6.0,1118.0,9,4017.25,772.0,0.0
3327,1,2,,.,1,2583063,21,,1,0,1,,10.0,,1,.,,1,0,1,1,0,12424,1,.,0.0,0,0.0395,1,4264.7499,2.0,101.0,210.0,2908.0,5.0,1457.0,8,9691.749899999999,626.0,0.0
3328,1,2,,.,8,2583083,87,,0,0,5,,,,0,.,,1,0,1,2,0,11452,2,.,0.0,1,0.251,1,5913.7,3.0,159.0,240.0,1750.0,6.0,1430.0,1,22859.0,432.0,1463.7
3329,1,0,27.0,.,1,2583093,28,,0,0,6,,5.0,,1,.,,1,0,1,2,0,12424,1,.,0.0,0,0.3691,1,6216.0,2.0,200.0,180.0,2215.0,0.0,1989.0,8,64812.0,4325.0,450.0
3330,10,5,55.0,.,4,2583123,33,,0,0,9,,10.0,,3,.,,1,0,6,1,2,33595,2,.,0.0,0,.,2,18466.3999,2.0,840.0,1029.0,8165.0,11.0,7800.0,1,23174.6999,3920.0,449.7
3331,2,4,48.0,.,2,2583133,62,,0,253,9,1.0,3.0,1.0,2,.,1.0,1,0,2,2,0,15989,3,63,0.0,0,0.8917,1,17399.25,3.0,1531.0,213.0,3353.0,5.0,4775.0,1,256483.25,3414.0,5763.0
3332,1,3,53.0,.,1,2583143,57,,0,0,2,,15.0,,1,.,,1,0,1,1,0,12424,2,.,0.0,0,.,0,5533.3999,4.0,252.0,150.0,2908.0,0.0,2280.0,9,279.3999,2172.0,0.0
3333,2,4,17.0,.,1,2583153,72,,1,0,8,2.0,1.0,,1,.,1.0,1,0,2,1,0,14430,2,51,0.0,1,.,1,7832.6499,2.0,310.0,590.0,4409.0,5.0,3434.0,1,1169.6499,580.0,0.0
3334,2,3,36.0,.,8,2583163,65,,0,0,4,2.0,,,0,.,1.0,1,0,2,1,0,14430,1,67,0.0,2,0.219,1,7380.4,1.0,180.0,210.0,3475.0,0.0,2714.0,1,19918.0,2294.0,1336.4
